BEST ACTRESS,,
Isabelle Huppert,New York Film Cirtics,0.2941
Natalie Portman,DC Film Critics,0.3571
Isabelle Huppert,Boston Film Critics,0.4118
Natalie Portman,Las Vegas Critics,0.3521
Natalie Portman,Houston Critics,0.375
Isabelle Huppert,Natrional Society of Film Critics,0.4118
Natalie Portman,Critics Choice,0.7647
Isabelle Huppert,Golden Globes,0.8824
Isabelle Huppert,San Francisco Critics,0.4
Emma Stone,Screen Actors Guild,0.9706
Isabelle Huppert,LA Film Critics,0.4118
