BEST SUPPORTING ACTRESS,,
Michelle Williams,New York Film Cirtics,0.3529
Viola Davis,DC Film Critics,0.5
Viola Davis,Boston Film Critics,0.3529
Viola Davis,Las Vegas Critics,0.3529
Viola Davis,Houston Critics,0.375
Michelle Williams,Natrional Society of Film Critics,0.1765
Viola Davis,Critics Choice,0.7095
Viola Davis,Golden Globes,0.5882
Viola Davis,Screen Actors Guild,1.147
Viola Davis,LA Film Critics,0.4118
Viola Davis,San Francisco Critics,0.2
