Best Documentary Feature,,
OJ Made in America,New York Film Cirtics,0.1765
13th,DC Film Critics,0.2857
OJ Made in America,Boston Film Critics,0.1765
OJ Made in America,Las Vegas Critics,0.4118
OJ Made in America,Houston Critics,0.625
I Am Not Your Negro,LA Film Critics,0.4706
I Am Not Your Negro,San Francisco Critics,0.2
OJ Made in America,Natrional Society of Film Critics,0.2941
OJ Made in America,Producers Guild,0.6711
