Best Picture,,
La La Land,New York Film Cirtics,0.2353
La La Land,DC Film Critics,0.4286
La La Land,Boston Film Critics,0.4706
La La Land,Las Vegas Critics,0.4118
La La Land,Houston Critics,0.5
La La Land,Critics Choice,0.7647
La La Land,Golden Globes,0.5882
La La Land,Producers Guild,1.059
Moonlight,LA Film Critics,0.1176
Moonlight,San Francisco Critics,0.4
Moonlight,Natrional Society of Film Critics,0.1765
Moonlight,Golden Globes,0.5882
