BEST FILM EDITING,,
The Big Short,LA Film Critics,0.25
Mad Max: Fury Road,DC Film Critics,0.666666667
Mad Max: Fury Road,LA Film Critics,0.25
Mad Max: Fury Road,Boston Film Critics,0.375
Mad Max: Fury Road,Las Vegas Critics,0.529411765
Mad Max: Fury Road,San Francisco Critics,0.75
Mad Max: Fury Road,Critics Choice,0.428571429
