Best Foreign Language Film,,
Son of Saul,LA Film Critics,0.235294118
Son of Saul,DC Film Critics,0.176470588
Son of Saul,San Francisco Critics,0.6
Son of Saul,Critics Choice,0.411764706
Son of Saul,Golden Globes,0.705882353
The Look of Silence,Boston Film Critics,0.117647059
Goodnight Monny,Las Vegas Critics,0.352941176
Timbuktu,Natrional Society of Film Critics,0.176470588
