Best Foreign Language Film,,
Ida,New York Film Cirtics,0.176470588
Ida,LA Film Critics,0.235294118
Force Majeure,DC Film Critics,0.25
The Immigrant Two Days One Night,Boston Film Critics,0.117647059
Ida,San Francisco Critics,0.6
Ida,Las Vegas Critics,0.352941176
Force Majeure,Houston Critics,0
Force Majeure,Critics Choice,0.411764706
Leviathan,Golden Globes,0.529411765
