Best Documentary Feature,,
CitizenFour,LA Film Critics,0.470588235
Life Itself,DC Film Critics,0.285714286
CitizenFour,Boston Film Critics,0.176470588
CitizenFour,San Francisco Critics,0.2
CitizenFour,Las Vegas Critics,0.411764706
CitizenFour,Houston Critics,0.625
CitizenFour,Natrional Society of Film Critics,0.294117647
CitizenFour,Directors Guild,0.352941176
