Best Animated Feature,,
The LEGO Movie,New York Film Cirtics,0.5
The Tale of Princess Takahata,LA Film Critics,0.4
The LEGO Movie,DC Film Critics,0.714285714
The Tale of Princess Takahata,Boston Film Critics,0.625
The LEGO Movie,San Francisco Critics,0.4
The LEGO Movie,Las Vegas Critics,0.571428571
The LEGO Movie,Houston Critics,0.75
The LEGO Movie,Producers Guild,0.954545455
The LEGO Movie,Critics Choice,0.8
How to Train Your Dragon 2,Golden Globes,0.7
